Question, Rating, Id 
bus_attitude_empty_seats,3,1950513501
bus_attitude_limit_passengers,2,1950513501
bus_attitude_stops,3,1950513501
bus_attitude_all,2,1950513501
subway_attitude_none,995,1950513501
subway_attitude_temperature,995,1950513501
subway_attitude_empty_seats,995,1950513501
subway_attitude_limit_passengers,995,1950513501
subway_attitude_all,995,1950513501
attitude_telework,1,1950513501
attitude_walk,2,1950513501
attitude_open_street,1,1950513501
attitude_bike,3,1950513501
attitude_drive,1,1950513501
attitude_bus,4,1950513501
attitude_grocery_delivery,3,1950513501
attitude_grocery_pick_up,3,1950513501
attitude_grocery_in_store,2,1950513501
attitude_stay_home,1,1950513501
bus_attitude_none,995,1950636801
bus_attitude_temperature,995,1950636801
bus_attitude_empty_seats,995,1950636801
bus_attitude_limit_passengers,995,1950636801
bus_attitude_stops,995,1950636801
bus_attitude_all,995,1950636801
subway_attitude_none,5,1950636801
subway_attitude_temperature,2,1950636801
subway_attitude_empty_seats,2,1950636801
subway_attitude_limit_passengers,5,1950636801
subway_attitude_all,2,1950636801
attitude_telework,1,1950636801
attitude_walk,2,1950636801
attitude_open_street,4,1950636801
attitude_bike,5,1950636801
attitude_drive,1,1950636801
attitude_bus,3,1950636801
attitude_grocery_delivery,3,1950636801
attitude_grocery_pick_up,2,1950636801
attitude_grocery_in_store,2,1950636801
attitude_stay_home,1,1950636801
bus_attitude_none,995,1950842401
bus_attitude_temperature,995,1950842401
bus_attitude_empty_seats,995,1950842401
bus_attitude_limit_passengers,995,1950842401
bus_attitude_stops,995,1950842401
bus_attitude_all,995,1950842401
subway_attitude_none,1,1950842401
subway_attitude_temperature,1,1950842401
subway_attitude_empty_seats,1,1950842401
subway_attitude_limit_passengers,1,1950842401
subway_attitude_all,1,1950842401
attitude_telework,995,1950842401
attitude_walk,1,1950842401
attitude_open_street,1,1950842401
attitude_bike,3,1950842401
attitude_drive,3,1950842401
attitude_bus,3,1950842401
attitude_grocery_delivery,5,1950842401
attitude_grocery_pick_up,4,1950842401
attitude_grocery_in_store,1,1950842401
attitude_stay_home,2,1950842401
bus_attitude_none,995,1951022401
bus_attitude_temperature,995,1951022401
bus_attitude_empty_seats,995,1951022401
bus_attitude_limit_passengers,995,1951022401
bus_attitude_stops,995,1951022401
bus_attitude_all,995,1951022401
subway_attitude_none,5,1951022401
subway_attitude_temperature,5,1951022401
subway_attitude_empty_seats,5,1951022401
subway_attitude_limit_passengers,5,1951022401
subway_attitude_all,5,1951022401
attitude_telework,1,1951022401
attitude_walk,1,1951022401
attitude_open_street,3,1951022401
attitude_bike,5,1951022401
attitude_drive,2,1951022401
attitude_bus,1,1951022401
attitude_grocery_delivery,5,1951022401
attitude_grocery_pick_up,4,1951022401
attitude_grocery_in_store,1,1951022401
attitude_stay_home,2,1951022401
bus_attitude_none,995,1951117601
bus_attitude_temperature,995,1951117601
bus_attitude_empty_seats,995,1951117601
bus_attitude_limit_passengers,995,1951117601
bus_attitude_stops,995,1951117601
bus_attitude_all,995,1951117601
subway_attitude_none,3,1951117601
subway_attitude_temperature,3,1951117601
subway_attitude_empty_seats,3,1951117601
subway_attitude_limit_passengers,3,1951117601
subway_attitude_all,3,1951117601
attitude_telework,3,1951117601
attitude_walk,3,1951117601
attitude_open_street,1,1951117601
attitude_bike,3,1951117601
attitude_drive,3,1951117601
attitude_bus,5,1951117601
attitude_grocery_delivery,5,1951117601
attitude_grocery_pick_up,3,1951117601
attitude_grocery_in_store,1,1951117601
attitude_stay_home,2,1951117601
bus_attitude_none,5,1951164201
bus_attitude_temperature,5,1951164201
bus_attitude_empty_seats,5,1951164201
bus_attitude_limit_passengers,5,1951164201
bus_attitude_stops,5,1951164201
bus_attitude_all,5,1951164201
subway_attitude_none,995,1951164201
subway_attitude_temperature,995,1951164201
subway_attitude_empty_seats,995,1951164201
subway_attitude_limit_passengers,995,1951164201
subway_attitude_all,995,1951164201
attitude_telework,995,1951164201
attitude_walk,1,1951164201
attitude_open_street,2,1951164201
attitude_bike,1,1951164201
attitude_drive,1,1951164201
attitude_bus,2,1951164201
attitude_grocery_delivery,3,1951164201
attitude_grocery_pick_up,3,1951164201
attitude_grocery_in_store,2,1951164201
attitude_stay_home,3,1951164201
bus_attitude_none,2,1951309401
bus_attitude_temperature,2,1951309401
bus_attitude_empty_seats,2,1951309401
bus_attitude_limit_passengers,2,1951309401
bus_attitude_stops,2,1951309401
bus_attitude_all,2,1951309401
subway_attitude_none,995,1951309401
subway_attitude_temperature,995,1951309401
subway_attitude_empty_seats,995,1951309401
subway_attitude_limit_passengers,995,1951309401
subway_attitude_all,995,1951309401
attitude_telework,2,1951309401
attitude_walk,1,1951309401
attitude_open_street,1,1951309401
attitude_bike,3,1951309401
attitude_drive,3,1951309401
attitude_bus,3,1951309401
attitude_grocery_delivery,3,1951309401
attitude_grocery_pick_up,3,1951309401
attitude_grocery_in_store,2,1951309401
attitude_stay_home,2,1951309401
bus_attitude_none,995,1951668501
bus_attitude_temperature,995,1951668501
bus_attitude_empty_seats,995,1951668501
bus_attitude_limit_passengers,995,1951668501
bus_attitude_stops,995,1951668501
bus_attitude_all,995,1951668501
subway_attitude_none,5,1951668501
subway_attitude_temperature,4,1951668501
subway_attitude_empty_seats,4,1951668501
subway_attitude_limit_passengers,4,1951668501
subway_attitude_all,4,1951668501
attitude_telework,1,1951668501
attitude_walk,1,1951668501
attitude_open_street,1,1951668501
attitude_bike,2,1951668501
attitude_drive,1,1951668501
attitude_bus,3,1951668501
attitude_grocery_delivery,1,1951668501
attitude_grocery_pick_up,2,1951668501
attitude_grocery_in_store,5,1951668501
attitude_stay_home,2,1951668501
bus_attitude_none,995,1951709801
bus_attitude_temperature,995,1951709801
bus_attitude_empty_seats,995,1951709801
bus_attitude_limit_passengers,995,1951709801
bus_attitude_stops,995,1951709801
bus_attitude_all,995,1951709801
subway_attitude_none,3,1951709801
subway_attitude_temperature,2,1951709801
subway_attitude_empty_seats,3,1951709801
subway_attitude_limit_passengers,5,1951709801
subway_attitude_all,4,1951709801
attitude_telework,1,1951709801
attitude_walk,4,1951709801
attitude_open_street,2,1951709801
attitude_bike,4,1951709801
attitude_drive,4,1951709801
attitude_bus,5,1951709801
attitude_grocery_delivery,2,1951709801
attitude_grocery_pick_up,3,1951709801
attitude_grocery_in_store,4,1951709801
attitude_stay_home,2,1951709801
bus_attitude_none,2,1951732101
bus_attitude_temperature,3,1951732101
bus_attitude_empty_seats,1,1951732101
bus_attitude_limit_passengers,1,1951732101
bus_attitude_stops,1,1951732101
bus_attitude_all,1,1951732101
subway_attitude_none,995,1951732101
subway_attitude_temperature,995,1951732101
subway_attitude_empty_seats,995,1951732101
subway_attitude_limit_passengers,995,1951732101
subway_attitude_all,995,1951732101
attitude_telework,995,1951732101
attitude_walk,4,1951732101
attitude_open_street,2,1951732101
attitude_bike,5,1951732101
attitude_drive,3,1951732101
attitude_bus,1,1951732101
attitude_grocery_delivery,1,1951732101
attitude_grocery_pick_up,5,1951732101
attitude_grocery_in_store,2,1951732101
attitude_stay_home,4,1951732101
bus_attitude_none,5,1951802101
bus_attitude_temperature,2,1951802101
bus_attitude_empty_seats,2,1951802101
bus_attitude_limit_passengers,3,1951802101
bus_attitude_stops,3,1951802101
bus_attitude_all,3,1951802101
subway_attitude_none,995,1951802101
subway_attitude_temperature,995,1951802101
subway_attitude_empty_seats,995,1951802101
subway_attitude_limit_passengers,995,1951802101
subway_attitude_all,995,1951802101
attitude_telework,995,1951802101
attitude_walk,2,1951802101
attitude_open_street,4,1951802101
attitude_bike,4,1951802101
attitude_drive,2,1951802101
attitude_bus,4,1951802101
attitude_grocery_delivery,4,1951802101
attitude_grocery_pick_up,4,1951802101
attitude_grocery_in_store,2,1951802101
attitude_stay_home,1,1951802101
bus_attitude_none,3,1952300301
bus_attitude_temperature,3,1952300301
bus_attitude_empty_seats,1,1952300301
bus_attitude_limit_passengers,1,1952300301
bus_attitude_stops,1,1952300301
bus_attitude_all,1,1952300301
subway_attitude_none,995,1952300301
subway_attitude_temperature,995,1952300301
subway_attitude_empty_seats,995,1952300301
subway_attitude_limit_passengers,995,1952300301
subway_attitude_all,995,1952300301
attitude_telework,995,1952300301
attitude_walk,5,1952300301
attitude_open_street,4,1952300301
attitude_bike,5,1952300301
attitude_drive,3,1952300301
attitude_bus,3,1952300301
attitude_grocery_delivery,4,1952300301
attitude_grocery_pick_up,4,1952300301
attitude_grocery_in_store,2,1952300301
attitude_stay_home,4,1952300301
bus_attitude_none,5,1952369301
bus_attitude_temperature,1,1952369301
bus_attitude_empty_seats,2,1952369301
bus_attitude_limit_passengers,2,1952369301
bus_attitude_stops,2,1952369301
bus_attitude_all,1,1952369301
subway_attitude_none,995,1952369301
subway_attitude_temperature,995,1952369301
subway_attitude_empty_seats,995,1952369301
subway_attitude_limit_passengers,995,1952369301
subway_attitude_all,995,1952369301
attitude_telework,3,1952369301
attitude_walk,2,1952369301
attitude_open_street,2,1952369301
attitude_bike,3,1952369301
attitude_drive,1,1952369301
attitude_bus,2,1952369301
attitude_grocery_delivery,3,1952369301
attitude_grocery_pick_up,3,1952369301
attitude_grocery_in_store,3,1952369301
attitude_stay_home,1,1952369301
bus_attitude_none,5,1952384901
bus_attitude_temperature,1,1952384901
bus_attitude_empty_seats,2,1952384901
bus_attitude_limit_passengers,2,1952384901
bus_attitude_stops,2,1952384901
bus_attitude_all,1,1952384901
subway_attitude_none,995,1952384901
subway_attitude_temperature,995,1952384901
subway_attitude_empty_seats,995,1952384901
subway_attitude_limit_passengers,995,1952384901
subway_attitude_all,995,1952384901
attitude_telework,995,1952384901
attitude_walk,1,1952384901
attitude_open_street,1,1952384901
attitude_bike,5,1952384901
attitude_drive,2,1952384901
attitude_bus,5,1952384901
attitude_grocery_delivery,4,1952384901
attitude_grocery_pick_up,4,1952384901
attitude_grocery_in_store,1,1952384901
attitude_stay_home,1,1952384901
bus_attitude_none,995,1952405601
bus_attitude_temperature,995,1952405601
bus_attitude_empty_seats,995,1952405601
bus_attitude_limit_passengers,995,1952405601
bus_attitude_stops,995,1952405601
bus_attitude_all,995,1952405601
subway_attitude_none,3,1952405601
subway_attitude_temperature,2,1952405601
subway_attitude_empty_seats,2,1952405601
subway_attitude_limit_passengers,2,1952405601
subway_attitude_all,2,1952405601
attitude_telework,995,1952405601
attitude_walk,1,1952405601
attitude_open_street,1,1952405601
attitude_bike,5,1952405601
attitude_drive,5,1952405601
attitude_bus,3,1952405601
attitude_grocery_delivery,1,1952405601
attitude_grocery_pick_up,2,1952405601
attitude_grocery_in_store,3,1952405601
attitude_stay_home,2,1952405601
bus_attitude_none,2,1952419301
bus_attitude_temperature,3,1952419301
bus_attitude_empty_seats,2,1952419301
bus_attitude_limit_passengers,2,1952419301
bus_attitude_stops,2,1952419301
bus_attitude_all,2,1952419301
subway_attitude_none,995,1952419301
subway_attitude_temperature,995,1952419301
subway_attitude_empty_seats,995,1952419301
subway_attitude_limit_passengers,995,1952419301
subway_attitude_all,995,1952419301
attitude_telework,4,1952419301
attitude_walk,2,1952419301
attitude_open_street,3,1952419301
attitude_bike,5,1952419301
attitude_drive,1,1952419301
attitude_bus,3,1952419301
attitude_grocery_delivery,5,1952419301
attitude_grocery_pick_up,5,1952419301
attitude_grocery_in_store,1,1952419301
attitude_stay_home,4,1952419301
bus_attitude_none,2,1952448801
bus_attitude_temperature,1,1952448801
bus_attitude_empty_seats,1,1952448801
bus_attitude_limit_passengers,1,1952448801
bus_attitude_stops,1,1952448801
bus_attitude_all,1,1952448801
subway_attitude_none,995,1952448801
subway_attitude_temperature,995,1952448801
subway_attitude_empty_seats,995,1952448801
subway_attitude_limit_passengers,995,1952448801
subway_attitude_all,995,1952448801
attitude_telework,5,1952448801
attitude_walk,1,1952448801
attitude_open_street,3,1952448801
attitude_bike,3,1952448801
attitude_drive,1,1952448801
attitude_bus,2,1952448801
attitude_grocery_delivery,4,1952448801
attitude_grocery_pick_up,4,1952448801
attitude_grocery_in_store,2,1952448801
attitude_stay_home,3,1952448801
bus_attitude_none,2,1952685501
bus_attitude_temperature,3,1952685501
bus_attitude_empty_seats,3,1952685501
bus_attitude_limit_passengers,3,1952685501
bus_attitude_stops,3,1952685501
bus_attitude_all,3,1952685501
subway_attitude_none,995,1952685501
subway_attitude_temperature,995,1952685501
subway_attitude_empty_seats,995,1952685501
subway_attitude_limit_passengers,995,1952685501
subway_attitude_all,995,1952685501
attitude_telework,995,1952685501
attitude_walk,2,1952685501
attitude_open_street,3,1952685501
attitude_bike,2,1952685501
attitude_drive,3,1952685501
attitude_bus,3,1952685501
attitude_grocery_delivery,3,1952685501
attitude_grocery_pick_up,3,1952685501
attitude_grocery_in_store,2,1952685501
attitude_stay_home,3,1952685501
bus_attitude_none,2,1952715401
bus_attitude_temperature,3,1952715401
bus_attitude_empty_seats,3,1952715401
bus_attitude_limit_passengers,3,1952715401
bus_attitude_stops,3,1952715401
bus_attitude_all,3,1952715401
subway_attitude_none,995,1952715401
subway_attitude_temperature,995,1952715401
subway_attitude_empty_seats,995,1952715401
subway_attitude_limit_passengers,995,1952715401
subway_attitude_all,995,1952715401
attitude_telework,995,1952715401
attitude_walk,3,1952715401
attitude_open_street,3,1952715401
attitude_bike,5,1952715401
attitude_drive,3,1952715401
attitude_bus,3,1952715401
attitude_grocery_delivery,2,1952715401
attitude_grocery_pick_up,3,1952715401
attitude_grocery_in_store,2,1952715401
attitude_stay_home,1,1952715401
bus_attitude_none,995,1952747101
bus_attitude_temperature,995,1952747101
bus_attitude_empty_seats,995,1952747101
bus_attitude_limit_passengers,995,1952747101
bus_attitude_stops,995,1952747101
bus_attitude_all,995,1952747101
subway_attitude_none,4,1952747101
subway_attitude_temperature,2,1952747101
subway_attitude_empty_seats,2,1952747101
subway_attitude_limit_passengers,2,1952747101
subway_attitude_all,1,1952747101
attitude_telework,5,1952747101
attitude_walk,1,1952747101
attitude_open_street,4,1952747101
attitude_bike,3,1952747101
attitude_drive,2,1952747101
attitude_bus,2,1952747101
attitude_grocery_delivery,3,1952747101
attitude_grocery_pick_up,3,1952747101
attitude_grocery_in_store,2,1952747101
attitude_stay_home,2,1952747101
bus_attitude_none,995,1952889501
bus_attitude_temperature,995,1952889501
bus_attitude_empty_seats,995,1952889501
bus_attitude_limit_passengers,995,1952889501
bus_attitude_stops,995,1952889501
bus_attitude_all,995,1952889501
subway_attitude_none,5,1952889501
subway_attitude_temperature,2,1952889501
subway_attitude_empty_seats,3,1952889501
subway_attitude_limit_passengers,4,1952889501
subway_attitude_all,3,1952889501
attitude_telework,1,1952889501
attitude_walk,2,1952889501
attitude_open_street,2,1952889501
attitude_bike,3,1952889501
attitude_drive,3,1952889501
attitude_bus,4,1952889501
attitude_grocery_delivery,2,1952889501
attitude_grocery_pick_up,1,1952889501
attitude_grocery_in_store,2,1952889501
attitude_stay_home,4,1952889501
bus_attitude_none,995,1952897901
bus_attitude_temperature,995,1952897901
bus_attitude_empty_seats,995,1952897901
bus_attitude_limit_passengers,995,1952897901
bus_attitude_stops,995,1952897901
bus_attitude_all,995,1952897901
subway_attitude_none,3,1952897901
subway_attitude_temperature,2,1952897901
subway_attitude_empty_seats,2,1952897901
subway_attitude_limit_passengers,2,1952897901
subway_attitude_all,1,1952897901
attitude_telework,4,1952897901
attitude_walk,2,1952897901
attitude_open_street,1,1952897901
attitude_bike,3,1952897901
attitude_drive,5,1952897901
attitude_bus,4,1952897901
attitude_grocery_delivery,5,1952897901
attitude_grocery_pick_up,4,1952897901
attitude_grocery_in_store,1,1952897901
attitude_stay_home,2,1952897901
bus_attitude_none,995,1953018301
bus_attitude_temperature,995,1953018301
bus_attitude_empty_seats,995,1953018301
bus_attitude_limit_passengers,995,1953018301
bus_attitude_stops,995,1953018301
bus_attitude_all,995,1953018301
subway_attitude_none,4,1953018301
subway_attitude_temperature,4,1953018301
subway_attitude_empty_seats,3,1953018301
subway_attitude_limit_passengers,3,1953018301
subway_attitude_all,2,1953018301
attitude_telework,3,1953018301
attitude_walk,2,1953018301
attitude_open_street,2,1953018301
attitude_bike,3,1953018301
attitude_drive,3,1953018301
attitude_bus,2,1953018301
attitude_grocery_delivery,4,1953018301
attitude_grocery_pick_up,3,1953018301
attitude_grocery_in_store,2,1953018301
attitude_stay_home,2,1953018301
bus_attitude_none,4,1953072101
bus_attitude_temperature,2,1953072101
bus_attitude_empty_seats,1,1953072101
bus_attitude_limit_passengers,2,1953072101
bus_attitude_stops,4,1953072101
bus_attitude_all,1,1953072101
subway_attitude_none,995,1953072101
subway_attitude_temperature,995,1953072101
subway_attitude_empty_seats,995,1953072101
subway_attitude_limit_passengers,995,1953072101
subway_attitude_all,995,1953072101
attitude_telework,1,1953072101
attitude_walk,2,1953072101
attitude_open_street,3,1953072101
attitude_bike,1,1953072101
attitude_drive,1,1953072101
attitude_bus,3,1953072101
attitude_grocery_delivery,5,1953072101
attitude_grocery_pick_up,5,1953072101
attitude_grocery_in_store,1,1953072101
attitude_stay_home,4,1953072101
bus_attitude_none,5,1953134501
bus_attitude_temperature,5,1953134501
bus_attitude_empty_seats,5,1953134501
bus_attitude_limit_passengers,5,1953134501
bus_attitude_stops,5,1953134501
bus_attitude_all,5,1953134501
subway_attitude_none,995,1953134501
subway_attitude_temperature,995,1953134501
subway_attitude_empty_seats,995,1953134501
subway_attitude_limit_passengers,995,1953134501
subway_attitude_all,995,1953134501
attitude_telework,995,1953134501
attitude_walk,3,1953134501
attitude_open_street,3,1953134501
attitude_bike,3,1953134501
attitude_drive,1,1953134501
attitude_bus,3,1953134501
attitude_grocery_delivery,3,1953134501
attitude_grocery_pick_up,3,1953134501
attitude_grocery_in_store,1,1953134501
attitude_stay_home,1,1953134501
bus_attitude_none,995,1953439301
bus_attitude_temperature,995,1953439301
bus_attitude_empty_seats,995,1953439301
bus_attitude_limit_passengers,995,1953439301
bus_attitude_stops,995,1953439301
bus_attitude_all,995,1953439301
subway_attitude_none,2,1953439301
subway_attitude_temperature,2,1953439301
subway_attitude_empty_seats,2,1953439301
subway_attitude_limit_passengers,2,1953439301
subway_attitude_all,2,1953439301
attitude_telework,995,1953439301
attitude_walk,2,1953439301
attitude_open_street,3,1953439301
attitude_bike,5,1953439301
attitude_drive,2,1953439301
attitude_bus,3,1953439301
attitude_grocery_delivery,5,1953439301
attitude_grocery_pick_up,5,1953439301
attitude_grocery_in_store,1,1953439301
attitude_stay_home,5,1953439301
bus_attitude_none,4,1953490701
bus_attitude_temperature,4,1953490701
bus_attitude_empty_seats,3,1953490701
bus_attitude_limit_passengers,2,1953490701
bus_attitude_stops,4,1953490701
bus_attitude_all,2,1953490701
subway_attitude_none,995,1953490701
subway_attitude_temperature,995,1953490701
subway_attitude_empty_seats,995,1953490701
subway_attitude_limit_passengers,995,1953490701
subway_attitude_all,995,1953490701
attitude_telework,1,1953490701
attitude_walk,1,1953490701
attitude_open_street,1,1953490701
attitude_bike,1,1953490701
attitude_drive,1,1953490701
attitude_bus,3,1953490701
attitude_grocery_delivery,4,1953490701
attitude_grocery_pick_up,3,1953490701
attitude_grocery_in_store,2,1953490701
attitude_stay_home,1,1953490701
bus_attitude_none,3,1953514701
bus_attitude_temperature,2,1953514701
bus_attitude_empty_seats,2,1953514701
bus_attitude_limit_passengers,2,1953514701
bus_attitude_stops,2,1953514701
bus_attitude_all,2,1953514701
subway_attitude_none,995,1953514701
subway_attitude_temperature,995,1953514701
subway_attitude_empty_seats,995,1953514701
subway_attitude_limit_passengers,995,1953514701
subway_attitude_all,995,1953514701
attitude_telework,3,1953514701
attitude_walk,2,1953514701
attitude_open_street,1,1953514701
attitude_bike,4,1953514701
attitude_drive,1,1953514701
attitude_bus,4,1953514701
attitude_grocery_delivery,1,1953514701
attitude_grocery_pick_up,1,1953514701
attitude_grocery_in_store,2,1953514701
attitude_stay_home,1,1953514701
bus_attitude_none,5,1953630401
bus_attitude_temperature,4,1953630401
bus_attitude_empty_seats,4,1953630401
bus_attitude_limit_passengers,3,1953630401
bus_attitude_stops,4,1953630401
bus_attitude_all,4,1953630401
subway_attitude_none,995,1953630401
subway_attitude_temperature,995,1953630401
subway_attitude_empty_seats,995,1953630401
subway_attitude_limit_passengers,995,1953630401
subway_attitude_all,995,1953630401
attitude_telework,1,1953630401
attitude_walk,2,1953630401
attitude_open_street,2,1953630401
attitude_bike,5,1953630401
attitude_drive,2,1953630401
attitude_bus,2,1953630401
attitude_grocery_delivery,1,1953630401
attitude_grocery_pick_up,1,1953630401
attitude_grocery_in_store,4,1953630401
attitude_stay_home,2,1953630401
bus_attitude_none,995,1953766101
bus_attitude_temperature,995,1953766101
bus_attitude_empty_seats,995,1953766101
bus_attitude_limit_passengers,995,1953766101
bus_attitude_stops,995,1953766101
bus_attitude_all,995,1953766101
subway_attitude_none,2,1953766101
subway_attitude_temperature,2,1953766101
subway_attitude_empty_seats,2,1953766101
subway_attitude_limit_passengers,2,1953766101
subway_attitude_all,2,1953766101
attitude_telework,2,1953766101
attitude_walk,1,1953766101
attitude_open_street,3,1953766101
attitude_bike,3,1953766101
attitude_drive,2,1953766101
attitude_bus,4,1953766101
attitude_grocery_delivery,4,1953766101
attitude_grocery_pick_up,2,1953766101
attitude_grocery_in_store,2,1953766101
attitude_stay_home,2,1953766101
bus_attitude_none,3,1953844601
bus_attitude_temperature,3,1953844601
bus_attitude_empty_seats,3,1953844601
bus_attitude_limit_passengers,3,1953844601
bus_attitude_stops,3,1953844601
bus_attitude_all,3,1953844601
subway_attitude_none,995,1953844601
subway_attitude_temperature,995,1953844601
subway_attitude_empty_seats,995,1953844601
subway_attitude_limit_passengers,995,1953844601
subway_attitude_all,995,1953844601
attitude_telework,995,1953844601
attitude_walk,2,1953844601
attitude_open_street,2,1953844601
attitude_bike,5,1953844601
attitude_drive,1,1953844601
attitude_bus,3,1953844601
attitude_grocery_delivery,4,1953844601
attitude_grocery_pick_up,4,1953844601
attitude_grocery_in_store,1,1953844601
attitude_stay_home,4,1953844601
bus_attitude_none,995,1953980701
bus_attitude_temperature,995,1953980701
bus_attitude_empty_seats,995,1953980701
bus_attitude_limit_passengers,995,1953980701
bus_attitude_stops,995,1953980701
bus_attitude_all,995,1953980701
subway_attitude_none,4,1953980701
subway_attitude_temperature,4,1953980701
subway_attitude_empty_seats,2,1953980701
subway_attitude_limit_passengers,3,1953980701
subway_attitude_all,3,1953980701
attitude_telework,1,1953980701
attitude_walk,3,1953980701
attitude_open_street,1,1953980701
attitude_bike,4,1953980701
attitude_drive,2,1953980701
attitude_bus,5,1953980701
attitude_grocery_delivery,1,1953980701
attitude_grocery_pick_up,3,1953980701
attitude_grocery_in_store,5,1953980701
attitude_stay_home,1,1953980701
bus_attitude_none,4,1954252201
bus_attitude_temperature,3,1954252201
bus_attitude_empty_seats,1,1954252201
bus_attitude_limit_passengers,1,1954252201
bus_attitude_stops,1,1954252201
bus_attitude_all,1,1954252201
subway_attitude_none,995,1954252201
subway_attitude_temperature,995,1954252201
subway_attitude_empty_seats,995,1954252201
subway_attitude_limit_passengers,995,1954252201
subway_attitude_all,995,1954252201
attitude_telework,995,1954252201
attitude_walk,1,1954252201
attitude_open_street,1,1954252201
attitude_bike,3,1954252201
attitude_drive,4,1954252201
attitude_bus,3,1954252201
attitude_grocery_delivery,5,1954252201
attitude_grocery_pick_up,5,1954252201
attitude_grocery_in_store,2,1954252201
attitude_stay_home,5,1954252201
bus_attitude_none,995,1954263201
bus_attitude_temperature,995,1954263201
bus_attitude_empty_seats,995,1954263201
bus_attitude_limit_passengers,995,1954263201
bus_attitude_stops,995,1954263201
bus_attitude_all,995,1954263201
subway_attitude_none,1,1954263201
subway_attitude_temperature,1,1954263201
subway_attitude_empty_seats,1,1954263201
subway_attitude_limit_passengers,1,1954263201
subway_attitude_all,1,1954263201
attitude_telework,995,1954263201
attitude_walk,1,1954263201
attitude_open_street,2,1954263201
attitude_bike,5,1954263201
attitude_drive,3,1954263201
attitude_bus,5,1954263201
attitude_grocery_delivery,4,1954263201
attitude_grocery_pick_up,3,1954263201
attitude_grocery_in_store,2,1954263201
attitude_stay_home,2,1954263201
bus_attitude_none,3,1954363401
bus_attitude_temperature,3,1954363401
bus_attitude_empty_seats,3,1954363401
bus_attitude_limit_passengers,3,1954363401
bus_attitude_stops,3,1954363401
bus_attitude_all,3,1954363401
subway_attitude_none,995,1954363401
subway_attitude_temperature,995,1954363401
subway_attitude_empty_seats,995,1954363401
subway_attitude_limit_passengers,995,1954363401
subway_attitude_all,995,1954363401
attitude_telework,2,1954363401
attitude_walk,2,1954363401
attitude_open_street,3,1954363401
attitude_bike,3,1954363401
attitude_drive,3,1954363401
attitude_bus,3,1954363401
attitude_grocery_delivery,3,1954363401
attitude_grocery_pick_up,3,1954363401
attitude_grocery_in_store,3,1954363401
attitude_stay_home,4,1954363401
bus_attitude_none,995,1954439401
bus_attitude_temperature,995,1954439401
bus_attitude_empty_seats,995,1954439401
bus_attitude_limit_passengers,995,1954439401
bus_attitude_stops,995,1954439401
bus_attitude_all,995,1954439401
subway_attitude_none,4,1954439401
subway_attitude_temperature,4,1954439401
subway_attitude_empty_seats,4,1954439401
subway_attitude_limit_passengers,4,1954439401
subway_attitude_all,4,1954439401
attitude_telework,1,1954439401
attitude_walk,3,1954439401
attitude_open_street,3,1954439401
attitude_bike,5,1954439401
attitude_drive,3,1954439401
attitude_bus,2,1954439401
attitude_grocery_delivery,3,1954439401
attitude_grocery_pick_up,4,1954439401
attitude_grocery_in_store,1,1954439401
attitude_stay_home,2,1954439401
bus_attitude_none,5,1954606001
bus_attitude_temperature,5,1954606001
bus_attitude_empty_seats,4,1954606001
bus_attitude_limit_passengers,4,1954606001
bus_attitude_stops,5,1954606001
bus_attitude_all,4,1954606001
subway_attitude_none,995,1954606001
subway_attitude_temperature,995,1954606001
subway_attitude_empty_seats,995,1954606001
subway_attitude_limit_passengers,995,1954606001
subway_attitude_all,995,1954606001
attitude_telework,995,1954606001
attitude_walk,1,1954606001
attitude_open_street,1,1954606001
attitude_bike,3,1954606001
attitude_drive,1,1954606001
attitude_bus,2,1954606001
attitude_grocery_delivery,2,1954606001
attitude_grocery_pick_up,5,1954606001
attitude_grocery_in_store,2,1954606001
attitude_stay_home,1,1954606001
bus_attitude_none,5,19546931001
bus_attitude_temperature,5,19546931001
bus_attitude_empty_seats,5,19546931001
bus_attitude_limit_passengers,5,19546931001
bus_attitude_stops,5,19546931001
bus_attitude_all,5,19546931001
subway_attitude_none,995,19546931001
subway_attitude_temperature,995,19546931001
subway_attitude_empty_seats,995,19546931001
subway_attitude_limit_passengers,995,19546931001
subway_attitude_all,995,19546931001
attitude_telework,1,19546931001
attitude_walk,1,19546931001
attitude_open_street,5,19546931001
attitude_bike,4,19546931001
attitude_drive,1,19546931001
attitude_bus,5,19546931001
attitude_grocery_delivery,5,19546931001
attitude_grocery_pick_up,5,19546931001
attitude_grocery_in_store,4,19546931001
attitude_stay_home,1,19546931001
bus_attitude_none,995,1954717301
bus_attitude_temperature,995,1954717301
bus_attitude_empty_seats,995,1954717301
bus_attitude_limit_passengers,995,1954717301
bus_attitude_stops,995,1954717301
bus_attitude_all,995,1954717301
subway_attitude_none,4,1954717301
subway_attitude_temperature,2,1954717301
subway_attitude_empty_seats,3,1954717301
subway_attitude_limit_passengers,4,1954717301
subway_attitude_all,2,1954717301
attitude_telework,1,1954717301
attitude_walk,4,1954717301
attitude_open_street,1,1954717301
attitude_bike,4,1954717301
attitude_drive,1,1954717301
attitude_bus,2,1954717301
attitude_grocery_delivery,3,1954717301
attitude_grocery_pick_up,2,1954717301
attitude_grocery_in_store,2,1954717301
attitude_stay_home,2,1954717301
bus_attitude_none,3,1954719201
bus_attitude_temperature,2,1954719201
bus_attitude_empty_seats,2,1954719201
